CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15608771,Cust8771,616,Spain,Male,44,1,178809.01,3,0,1,102261.51,0
15608772,Cust8772,697,Germany,Male,41,1,144033.52,1,0,1,127815.59,1
15608773,Cust8773,734,Spain,Male,39,6,126878.66,2,0,0,70186.1,0
15608774,Cust8774,807,Germany,Female,29,10,0.0,1,1,1,41657.82,0
15608775,Cust8775,689,France,Male,45,8,0.0,1,0,0,193922.87,0
15608776,Cust8776,636,France,Male,44,6,22646.55,1,0,1,32853.12,0
15608777,Cust8777,735,Spain,Male,33,2,91734.65,1,1,0,12079.55,0
15608778,Cust8778,557,Spain,Male,43,0,38837.04,2,1,1,113637.15,0
15608779,Cust8779,786,France,Male,31,8,144343.78,1,1,1,39912.89,0
15608780,Cust8780,670,Germany,Female,32,1,81942.57,1,1,1,135936.22,0
15608781,Cust8781,628,France,Female,46,1,0.0,2,1,1,135263.88,0
15608782,Cust8782,557,Spain,Male,42,4,0.0,1,1,0,106069.38,0
15608783,Cust8783,710,France,Male,36,3,140694.35,1,1,0,74676.39,0
15608784,Cust8784,623,Germany,Male,35,9,137991.71,1,0,1,141253.22,0
15608785,Cust8785,641,France,Male,40,2,54192.65,1,1,1,122921.97,1
15608786,Cust8786,490,Germany,Female,20,7,75802.51,1,1,1,63658.89,0
15608787,Cust8787,608,Germany,Male,30,4,160638.51,1,1,0,32596.85,1
15608788,Cust8788,595,France,Female,25,2,0.0,1,1,0,36004.85,0
15608789,Cust8789,690,Spain,Female,38,10,138685.92,1,1,1,118988.34,0
15608790,Cust8790,624,Spain,Male,49,8,20820.5,1,1,0,96782.27,1
15608791,Cust8791,396,Spain,Female,43,8,0.0,2,1,0,138859.65,0
15608792,Cust8792,610,France,Female,33,5,146696.47,1,0,1,19531.76,0
15608793,Cust8793,510,Germany,Female,31,2,0.0,1,1,1,194601.31,0
15608794,Cust8794,550,Germany,Male,30,7,71226.4,3,1,0,116322.64,0
15608795,Cust8795,746,Germany,Female,58,10,99989.11,2,0,1,51088.88,0
15608796,Cust8796,488,France,Male,39,2,65930.75,1,0,1,49445.16,1
15608797,Cust8797,678,Germany,Male,40,7,164578.38,2,1,0,176458.16,0
15608798,Cust8798,601,France,Female,18,9,133026.68,4,1,0,26783.84,0
15608799,Cust8799,583,France,Male,26,4,100340.8,2,0,1,31298.12,0
15608800,Cust8800,556,France,Male,38,0,0.0,2,1,1,158643.25,0
15608801,Cust8801,681,France,Male,33,10,0.0,2,1,1,190059.12,1
15608802,Cust8802,691,France,Male,39,1,123294.99,2,1,1,94317.68,0
15608803,Cust8803,484,France,Male,39,8,59563.19,1,1,0,29297.41,0
15608804,Cust8804,760,Spain,Male,44,5,0.0,2,1,0,141282.42,0
15608805,Cust8805,536,Germany,Male,19,8,0.0,1,1,1,62409.62,0
15608806,Cust8806,687,France,Female,27,7,130617.08,1,0,1,190400.7,0
15608807,Cust8807,537,Spain,Male,37,2,60146.84,1,0,0,181349.82,1
15608808,Cust8808,606,Spain,Female,32,1,42296.88,2,0,1,177220.65,1
15608809,Cust8809,527,Spain,Female,35,1,104392.12,1,0,0,11538.05,0
15608810,Cust8810,599,Spain,Female,39,2,118555.98,2,1,0,188593.88,0
15608811,Cust8811,631,Spain,Female,31,9,0.0,3,0,1,140386.58,1
15608812,Cust8812,540,Germany,Female,40,0,0.0,1,1,1,20171.68,0
15608813,Cust8813,680,Spain,Male,43,7,114813.73,1,1,0,146770.52,0
15608814,Cust8814,693,Spain,Female,39,4,9539.7,1,0,0,184870.26,0
15608815,Cust8815,850,France,Female,45,8,119676.9,2,1,0,76133.19,0
15608816,Cust8816,739,Spain,Female,18,6,28183.88,1,0,0,139373.62,0
15608817,Cust8817,763,Spain,Male,32,8,54467.8,2,1,0,73831.16,0
15608818,Cust8818,480,Spain,Female,47,9,121515.99,2,0,1,134884.65,1
15608819,Cust8819,462,Spain,Female,29,9,43957.5,1,1,1,110586.75,0
15608820,Cust8820,621,France,Male,28,8,0.0,2,1,0,35422.68,0
15608821,Cust8821,822,France,Female,37,4,138942.01,1,1,1,12412.66,1
15608822,Cust8822,850,Germany,Female,38,10,95558.97,1,0,0,155413.25,1
15608823,Cust8823,584,Germany,Male,33,3,80165.89,4,1,0,52906.23,0
15608824,Cust8824,594,Spain,Male,56,6,0.0,1,1,0,88344.3,1
15608825,Cust8825,702,Spain,Male,41,2,177078.19,1,1,0,179922.84,0
15608826,Cust8826,631,Germany,Female,29,8,138446.83,1,1,0,170980.07,0
15608827,Cust8827,633,Spain,Male,24,1,0.0,2,1,1,131486.0,0
15608828,Cust8828,711,France,Female,42,10,0.0,2,1,0,63320.99,0
15608829,Cust8829,850,Spain,Male,29,5,81301.57,1,1,1,34547.01,1
15608830,Cust8830,775,France,Female,60,9,0.0,1,1,0,44813.38,0
15608831,Cust8831,829,Germany,Female,42,5,0.0,2,1,1,190356.77,0
15608832,Cust8832,473,France,Female,44,1,0.0,1,1,1,130201.41,0
15608833,Cust8833,753,Germany,Male,40,1,109087.51,1,1,1,89136.13,1
15608834,Cust8834,559,France,Male,49,9,0.0,4,1,1,189513.92,0
15608835,Cust8835,811,France,Female,18,6,178022.27,2,1,1,111729.27,0
15608836,Cust8836,780,Germany,Male,26,1,0.0,1,1,1,87118.58,0
15608837,Cust8837,708,Germany,Male,48,3,93514.28,1,0,1,34809.78,0
15608838,Cust8838,579,France,Male,53,6,6010.0,1,1,1,26981.29,0
15608839,Cust8839,604,Germany,Male,26,5,0.0,2,1,0,137589.29,0
15608840,Cust8840,611,France,Female,20,0,146913.23,1,1,1,21442.6,0
15608841,Cust8841,723,France,Male,40,5,0.0,2,1,1,26506.05,0
15608842,Cust8842,689,France,Male,43,1,171747.24,1,1,1,192722.69,1
15608843,Cust8843,786,Germany,Male,39,3,82950.35,1,0,1,123100.76,0
15608844,Cust8844,805,Spain,Male,37,7,86074.8,2,1,0,180015.02,0
15608845,Cust8845,569,Germany,Male,19,7,0.0,2,0,0,43024.03,0
15608846,Cust8846,696,Spain,Female,34,0,0.0,2,0,1,190577.98,1
15608847,Cust8847,694,Germany,Female,36,5,153127.95,1,1,1,144614.71,0
15608848,Cust8848,641,Spain,Female,33,2,0.0,1,1,0,70640.03,0
15608849,Cust8849,740,Spain,Male,19,4,0.0,1,1,1,182159.01,0
15608850,Cust8850,697,France,Male,44,8,85437.38,1,0,1,30776.27,0
15608851,Cust8851,595,France,Male,47,4,87078.85,1,0,1,180113.07,0
15608852,Cust8852,636,France,Female,30,6,75421.8,2,1,0,135932.91,0
15608853,Cust8853,616,Germany,Female,36,0,110502.73,2,0,1,107123.15,0
15608854,Cust8854,580,Germany,Female,33,5,133322.54,3,0,1,177406.07,1
15608855,Cust8855,642,France,Male,33,8,203579.92,2,1,1,13576.11,0
15608856,Cust8856,525,Spain,Female,43,7,0.0,2,1,1,116148.35,0
15608857,Cust8857,695,Spain,Female,43,10,131295.18,1,0,0,107000.06,1
15608858,Cust8858,785,France,Male,49,8,54543.66,2,1,0,40328.42,0
15608859,Cust8859,655,France,Female,49,1,0.0,1,1,1,60051.73,0
15608860,Cust8860,741,France,Female,36,0,92998.68,1,0,1,45799.55,0
15608861,Cust8861,665,France,Male,66,3,129980.23,1,0,1,57570.27,0
15608862,Cust8862,552,Spain,Female,53,8,122056.57,1,0,0,144025.0,0
15608863,Cust8863,843,Germany,Female,31,9,131002.62,2,1,1,193395.11,0
15608864,Cust8864,417,France,Female,39,7,0.0,1,1,1,133827.52,0
15608865,Cust8865,651,France,Male,18,7,84567.46,2,1,0,115329.55,0
15608866,Cust8866,576,France,Male,38,7,45894.72,3,1,0,104073.79,0
15608867,Cust8867,802,France,Female,55,3,109376.49,2,1,1,37448.87,0
15608868,Cust8868,671,France,Male,66,7,0.0,1,0,1,152804.15,1
15608869,Cust8869,850,Germany,Male,37,7,0.0,2,1,0,183329.6,1
15608870,Cust8870,653,Germany,Male,41,0,0.0,1,1,0,81537.96,0
15608871,Cust8871,577,Spain,Male,44,10,75722.29,1,1,1,32981.14,0
15608872,Cust8872,486,France,Female,58,8,0.0,1,0,1,142976.6,0
15608873,Cust8873,756,Spain,Male,28,2,38240.34,1,1,0,151985.95,0
15608874,Cust8874,570,France,Male,65,3,0.0,1,1,1,37810.33,0
15608875,Cust8875,610,France,Male,35,7,71994.04,1,0,0,56617.61,1
15608876,Cust8876,768,Spain,Male,26,2,0.0,1,1,1,75262.83,0
15608877,Cust8877,751,Germany,Male,35,8,105929.67,2,1,0,72139.64,1
15608878,Cust8878,591,France,Male,30,5,1000.0,2,1,0,63106.86,1
15608879,Cust8879,606,France,Male,42,1,125901.15,2,1,0,121807.35,0
15608880,Cust8880,481,Germany,Male,21,7,103923.0,1,1,1,171882.5,0
15608881,Cust8881,453,Spain,Female,39,10,72955.52,2,1,1,121880.52,0
15608882,Cust8882,723,Germany,Male,45,3,142625.21,2,0,0,41348.06,1
15608883,Cust8883,734,France,Female,53,10,0.0,1,1,1,37703.94,0
15608884,Cust8884,684,France,Male,45,7,42775.2,1,0,0,193748.24,0
15608885,Cust8885,668,France,Female,52,8,126661.81,1,1,1,12621.08,0
15608886,Cust8886,582,France,Female,32,3,0.0,1,1,0,187634.45,0
15608887,Cust8887,791,Germany,Male,42,5,80074.32,2,0,1,98930.4,0
15608888,Cust8888,479,Spain,Female,18,2,89992.73,1,1,1,12079.45,0
15608889,Cust8889,605,France,Female,37,6,173838.83,1,1,0,57206.04,0
15608890,Cust8890,665,Spain,Male,42,9,118512.48,2,1,1,127447.39,0
15608891,Cust8891,650,Germany,Female,43,7,0.0,2,1,0,50202.96,1
15608892,Cust8892,650,Spain,Female,22,9,105766.55,2,0,0,185518.15,1
15608893,Cust8893,600,France,Male,34,1,31300.93,1,0,0,16835.43,0
15608894,Cust8894,702,France,Female,35,6,0.0,2,0,0,74959.63,1
15608895,Cust8895,533,France,Male,34,3,74787.85,1,1,1,76301.25,0
15608896,Cust8896,636,France,Female,45,6,79161.92,2,1,0,143608.56,0
15608897,Cust8897,691,France,Female,36,1,0.0,3,1,0,197415.87,1
15608898,Cust8898,618,France,Female,39,4,85275.15,2,1,1,190499.53,0
15608899,Cust8899,650,France,Female,33,4,110737.51,1,1,1,90172.3,0
15608900,Cust8900,671,France,Female,49,5,0.0,3,1,1,131426.5,0
15608901,Cust8901,481,Spain,Male,49,8,0.0,1,1,1,184630.86,0
15608902,Cust8902,490,Spain,Male,35,6,103688.62,2,0,0,152756.2,1
15608903,Cust8903,663,France,Female,67,9,0.0,2,1,0,39622.65,1
15608904,Cust8904,592,Spain,Male,30,3,89201.37,1,1,1,184764.04,0
15608905,Cust8905,597,France,Female,48,4,0.0,1,1,1,95925.36,0
15608906,Cust8906,705,France,Male,28,5,57366.01,2,1,0,91040.3,1
15608907,Cust8907,555,Spain,Male,46,6,0.0,1,0,1,23723.81,0
15608908,Cust8908,418,France,Male,45,9,132582.39,1,1,0,173458.47,0
15608909,Cust8909,809,France,Male,28,6,96796.35,2,1,0,183830.71,0
15608910,Cust8910,766,France,Male,37,10,86421.45,2,1,0,180157.66,0
15608911,Cust8911,765,Germany,Male,57,5,35724.78,2,1,1,47627.86,1
15608912,Cust8912,542,Germany,Female,30,5,78600.35,3,1,0,31682.34,1
15608913,Cust8913,643,France,Female,42,7,75869.04,3,0,0,53017.39,0
15608914,Cust8914,528,France,Female,41,1,103857.39,1,0,1,58589.64,0
15608915,Cust8915,644,France,Male,38,1,102082.89,1,1,0,74443.8,0
15608916,Cust8916,617,Germany,Male,21,3,0.0,2,1,1,107478.11,0
15608917,Cust8917,547,France,Female,46,0,83777.95,3,1,1,197440.36,0
15608918,Cust8918,698,Spain,Male,38,4,0.0,2,1,0,80619.69,0
15608919,Cust8919,625,Germany,Male,49,3,0.0,2,1,1,53184.98,0
15608920,Cust8920,815,France,Female,40,6,128239.37,2,1,0,50007.2,1
15608921,Cust8921,658,Germany,Male,39,10,100312.48,1,0,1,122972.93,0
15608922,Cust8922,405,France,Female,42,6,213885.46,2,1,0,141194.58,0
15608923,Cust8923,476,France,Male,28,10,0.0,1,1,1,97996.8,0
15608924,Cust8924,850,France,Male,54,6,0.0,2,0,1,165008.99,0
15608925,Cust8925,616,France,Male,34,6,132648.89,1,0,1,13906.25,0
15608926,Cust8926,673,Germany,Female,34,9,0.0,1,1,0,126277.73,0
15608927,Cust8927,651,Spain,Female,51,6,36504.01,1,0,0,125440.29,0
15608928,Cust8928,786,France,Female,40,10,155581.84,2,1,1,180883.96,1
15608929,Cust8929,467,France,Male,36,6,113537.97,2,0,0,49655.38,0
15608930,Cust8930,778,Germany,Female,42,3,0.0,2,0,0,81491.61,0
15608931,Cust8931,771,France,Female,44,4,154691.01,3,1,0,104313.36,0
15608932,Cust8932,651,France,Female,37,7,91996.91,1,1,0,110026.4,0
15608933,Cust8933,690,Spain,Female,47,3,142396.77,1,1,0,64396.92,0
15608934,Cust8934,614,Spain,Female,25,8,176350.73,1,0,1,107384.32,0
15608935,Cust8935,488,Spain,Female,41,0,0.0,1,1,0,41760.55,0
15608936,Cust8936,706,France,Male,46,8,12972.15,2,1,1,81119.77,0
15608937,Cust8937,674,France,Female,44,0,65093.07,2,1,0,189481.46,0
15608938,Cust8938,676,France,Male,18,1,0.0,1,1,1,45982.17,1
15608939,Cust8939,696,Spain,Female,37,10,59148.75,2,0,0,36916.68,1
15608940,Cust8940,592,France,Male,26,9,162127.91,2,1,0,16680.99,0
15608941,Cust8941,793,France,Male,51,8,66939.27,1,1,1,149365.94,0
15608942,Cust8942,651,France,Male,34,10,49871.24,3,1,0,128068.27,0
15608943,Cust8943,702,Spain,Female,50,7,169623.27,1,1,0,49119.64,0
15608944,Cust8944,624,Spain,Male,26,1,91029.19,1,0,0,87348.52,0
15608945,Cust8945,751,Germany,Female,42,9,110028.16,1,1,1,47280.13,0
15608946,Cust8946,660,France,Female,38,2,50579.02,1,1,1,143042.33,0
15608947,Cust8947,642,Germany,Male,66,6,155043.81,1,1,1,37044.06,0
15608948,Cust8948,766,France,Male,50,9,101370.2,1,1,0,153773.49,0
15608949,Cust8949,485,France,Female,49,7,135043.26,1,1,0,75245.33,1
15608950,Cust8950,623,France,Female,58,0,34282.1,2,0,0,100853.16,0
15608951,Cust8951,591,Germany,Male,41,8,157913.43,1,0,1,163528.18,0
15608952,Cust8952,686,France,Female,37,8,114068.22,1,1,0,111497.88,0
15608953,Cust8953,680,Spain,Male,36,1,66601.02,2,0,0,83986.28,0
15608954,Cust8954,649,France,Female,41,10,80460.86,2,1,0,83408.78,1
15608955,Cust8955,581,France,Female,18,2,75674.79,2,1,1,109819.96,0
15608956,Cust8956,648,Germany,Male,38,0,111035.61,2,0,0,42064.55,1
15608957,Cust8957,681,Germany,Male,40,6,104874.42,2,0,0,63455.9,1
15608958,Cust8958,633,France,Female,36,7,171158.36,1,1,1,116251.03,0
15608959,Cust8959,756,Germany,Male,23,1,0.0,2,1,0,49407.27,1
15608960,Cust8960,709,France,Male,37,1,126756.1,1,1,1,126908.65,0
15608961,Cust8961,652,France,Male,23,7,0.0,3,1,0,59626.77,0
15608962,Cust8962,425,Germany,Female,56,0,213010.5,1,1,1,131350.37,0
15608963,Cust8963,629,Germany,Male,35,9,166893.59,3,1,1,34353.16,1
15608964,Cust8964,710,France,Male,18,2,97636.41,2,1,1,105923.65,0
15608965,Cust8965,623,France,Female,36,9,0.0,1,0,1,152775.33,0
15608966,Cust8966,679,Germany,Female,47,8,102673.9,1,1,0,70610.58,0
15608967,Cust8967,628,France,Male,40,3,71761.06,1,0,1,155320.13,0
15608968,Cust8968,672,Spain,Male,29,8,0.0,1,0,0,73438.83,0
15608969,Cust8969,784,Germany,Male,31,2,97830.33,1,0,1,157035.91,1
15608970,Cust8970,726,Spain,Male,35,5,1000.0,2,0,1,174884.39,0
15608971,Cust8971,526,France,Male,34,10,158701.36,1,1,0,20052.73,1
15608972,Cust8972,491,Spain,Male,25,9,0.0,1,1,0,60971.97,0
15608973,Cust8973,692,France,Male,37,10,0.0,1,0,1,193765.04,1
15608974,Cust8974,762,France,Female,25,1,0.0,1,1,1,28688.46,1
15608975,Cust8975,491,France,Male,47,3,76588.4,1,1,1,35552.12,0
15608976,Cust8976,630,France,Male,49,0,74209.7,2,0,1,13890.03,0
15608977,Cust8977,850,Spain,Female,28,9,108756.11,1,1,0,61278.73,0
15608978,Cust8978,624,Germany,Male,31,8,123092.65,2,0,0,122436.85,0
15608979,Cust8979,850,Germany,Female,34,9,0.0,2,1,1,59281.91,1
15608980,Cust8980,571,Germany,Male,38,1,114740.89,4,0,1,194082.21,0
15608981,Cust8981,588,Germany,Female,41,3,0.0,1,1,1,98084.98,1
15608982,Cust8982,583,Germany,Male,43,7,1000.0,1,0,0,126710.25,0
15608983,Cust8983,527,Spain,Male,42,3,0.0,1,0,0,54290.5,1
15608984,Cust8984,488,Germany,Female,54,3,0.0,1,1,0,130179.64,0
15608985,Cust8985,629,Germany,Male,39,10,72102.23,3,1,0,62448.21,0
15608986,Cust8986,664,France,Male,25,5,72244.01,2,1,0,188650.24,0
15608987,Cust8987,581,Spain,Male,22,8,121344.79,3,0,1,166145.14,1
15608988,Cust8988,604,France,Male,54,8,0.0,3,1,1,13247.42,0
15608989,Cust8989,789,France,Male,43,6,148477.81,1,1,1,88775.52,0
15608990,Cust8990,743,Spain,Male,40,8,93943.62,1,1,0,89414.24,0
15608991,Cust8991,625,France,Male,42,10,155567.33,1,0,1,113983.18,0
15608992,Cust8992,691,France,Female,40,5,0.0,2,1,0,162950.21,0
15608993,Cust8993,493,France,Female,42,9,0.0,2,1,0,175431.96,0
15608994,Cust8994,676,France,Male,34,0,0.0,1,1,0,120335.32,0
15608995,Cust8995,644,Spain,Female,49,0,0.0,3,0,1,142760.03,0
15608996,Cust8996,614,Spain,Male,33,4,0.0,2,0,0,64897.4,0
15608997,Cust8997,653,France,Male,29,5,0.0,3,1,1,27396.17,0
15608998,Cust8998,638,Spain,Female,21,3,138061.8,1,1,1,12279.69,0
15608999,Cust8999,524,Germany,Female,36,9,50283.93,2,1,0,15330.16,0
15609000,Cust9000,811,Spain,Male,51,0,0.0,2,1,0,148663.21,0
15609001,Cust9001,741,France,Female,33,1,137248.95,1,0,1,50220.85,0
15609002,Cust9002,613,France,Female,24,6,115217.74,1,1,1,144820.28,0
15609003,Cust9003,481,France,Male,41,0,31799.38,1,0,0,28393.85,0
15609004,Cust9004,414,France,Female,31,2,0.0,1,1,1,164463.15,0
15609005,Cust9005,842,Germany,Female,53,9,131979.75,2,1,0,129211.29,1
15609006,Cust9006,633,France,Female,49,8,87305.62,2,1,1,82654.61,0
15609007,Cust9007,723,Germany,Female,25,8,0.0,4,1,1,166518.52,0
15609008,Cust9008,559,Germany,Male,36,3,0.0,1,1,0,142330.07,0
15609009,Cust9009,620,France,Female,30,1,0.0,2,1,1,168740.85,0
15609010,Cust9010,625,France,Male,26,3,98204.55,1,1,1,145189.33,0
15609011,Cust9011,673,Germany,Female,37,1,80793.3,1,1,1,20385.8,0
15609012,Cust9012,659,Spain,Female,46,2,112992.27,2,1,0,118449.31,0
15609013,Cust9013,561,France,Female,37,9,59554.31,3,1,0,113692.91,1
15609014,Cust9014,560,Spain,Male,33,2,31659.42,3,1,0,166352.88,0
15609015,Cust9015,642,Spain,Male,18,2,92793.42,1,1,1,44823.21,0
15609016,Cust9016,482,Germany,Female,31,2,61391.08,2,1,0,53620.47,0
15609017,Cust9017,571,France,Male,44,1,142521.67,1,1,1,29049.65,0
15609018,Cust9018,635,Germany,Male,25,9,89241.88,2,1,1,96327.5,0
15609019,Cust9019,688,Spain,Male,51,9,0.0,1,1,1,11964.4,0
15609020,Cust9020,794,France,Female,32,2,83034.63,1,1,1,128041.75,0
15609021,Cust9021,604,Spain,Male,40,8,0.0,4,1,1,39667.85,0
15609022,Cust9022,653,Spain,Female,34,2,127307.14,1,1,1,39578.49,0
15609023,Cust9023,471,France,Male,26,4,110752.58,2,1,0,29710.21,0
15609024,Cust9024,682,Germany,Female,42,10,26372.3,1,1,0,97428.71,1
15609025,Cust9025,563,Germany,Male,32,6,79980.94,2,0,0,51747.99,0
15609026,Cust9026,620,Spain,Male,30,8,191900.7,3,1,0,17729.73,0
15609027,Cust9027,696,Spain,Male,18,4,116745.39,1,0,1,52799.29,0
15609028,Cust9028,700,France,Male,51,6,0.0,1,0,1,148177.5,0
15609029,Cust9029,510,France,Female,38,3,0.0,2,1,1,12028.56,0
15609030,Cust9030,727,France,Female,49,8,163129.16,1,1,0,58693.69,0
15609031,Cust9031,646,Spain,Female,44,10,0.0,1,1,1,53911.57,0
15609032,Cust9032,772,France,Female,49,1,0.0,1,1,1,59914.48,0
15609033,Cust9033,790,Spain,Female,32,6,189946.17,1,1,1,52677.92,0
15609034,Cust9034,804,France,Female,24,2,112706.18,1,1,0,77722.5,0
15609035,Cust9035,513,France,Female,46,7,111650.2,1,1,1,156126.81,0
15609036,Cust9036,689,Spain,Male,39,5,166592.99,1,0,1,131575.3,0
15609037,Cust9037,499,Germany,Male,33,4,107322.05,3,0,1,73108.32,0
15609038,Cust9038,775,France,Female,45,4,119157.67,1,0,1,146390.02,0
15609039,Cust9039,789,France,Female,41,5,0.0,1,1,1,74025.57,0
15609040,Cust9040,744,France,Female,44,2,95991.37,2,1,0,100485.07,0
15609041,Cust9041,609,France,Male,28,3,0.0,2,1,0,124443.97,1
15609042,Cust9042,702,France,Female,48,0,76655.24,1,1,1,116294.26,1
15609043,Cust9043,597,Germany,Male,38,4,111235.45,1,1,1,82261.93,0
15609044,Cust9044,651,France,Male,49,6,0.0,1,1,0,60885.27,0
15609045,Cust9045,641,France,Female,48,6,114605.03,3,0,0,134925.14,0
15609046,Cust9046,458,France,Female,45,2,0.0,2,1,1,85974.45,0
15609047,Cust9047,572,France,Male,37,8,17549.53,1,1,1,120666.78,0
15609048,Cust9048,850,Spain,Male,45,4,0.0,1,0,1,89019.04,0
15609049,Cust9049,642,France,Female,49,8,31856.7,2,0,0,160632.55,0
15609050,Cust9050,665,France,Male,44,9,0.0,2,1,1,188577.28,0
15609051,Cust9051,649,Germany,Male,40,0,0.0,1,1,0,189347.27,1
15609052,Cust9052,611,Spain,Female,45,0,0.0,3,0,0,17830.25,1
15609053,Cust9053,653,Spain,Female,33,5,40970.02,2,1,1,100532.32,0
15609054,Cust9054,611,Spain,Male,53,9,108867.52,2,1,0,79826.84,0
15609055,Cust9055,431,Spain,Male,21,4,0.0,2,0,1,28088.35,0
15609056,Cust9056,725,Germany,Female,38,6,100747.52,2,1,1,169491.23,0
15609057,Cust9057,805,Spain,Male,34,6,0.0,2,1,1,137211.39,0
15609058,Cust9058,538,France,Male,32,8,131633.24,2,0,1,118599.31,1
15609059,Cust9059,610,Spain,Male,41,9,112965.27,2,1,0,184885.74,1
15609060,Cust9060,794,Spain,Male,27,6,151651.51,2,1,0,132557.02,0
15609061,Cust9061,576,Spain,Female,60,8,95656.25,2,0,0,184947.34,1
15609062,Cust9062,687,France,Male,24,6,58919.49,1,1,1,137676.88,0
15609063,Cust9063,850,Spain,Female,28,3,127598.71,1,0,0,25760.98,0
15609064,Cust9064,711,France,Male,28,6,0.0,1,1,1,14344.18,0
15609065,Cust9065,657,Germany,Female,40,8,88022.02,1,1,1,176521.85,0
15609066,Cust9066,735,France,Male,48,9,0.0,2,1,1,112215.36,0
15609067,Cust9067,725,Germany,Female,43,1,65865.43,2,0,1,73647.53,0
15609068,Cust9068,586,Germany,Female,53,3,0.0,1,1,1,124481.29,0
15609069,Cust9069,483,France,Male,30,1,0.0,2,1,1,93563.48,0
15609070,Cust9070,707,France,Male,45,1,116451.04,1,1,0,66829.19,0
15609071,Cust9071,721,France,Female,35,2,111511.36,3,0,1,77254.23,0
15609072,Cust9072,621,Germany,Female,40,9,0.0,2,0,1,128874.83,0
15609073,Cust9073,808,Germany,Female,49,4,0.0,1,0,1,131663.13,0
15609074,Cust9074,789,Germany,Male,21,10,0.0,2,0,1,187331.74,0
15609075,Cust9075,724,France,Male,58,5,80937.57,1,1,1,161449.59,0
15609076,Cust9076,623,Spain,Male,37,0,0.0,1,0,1,152248.53,0
15609077,Cust9077,449,Germany,Female,22,4,164587.45,1,1,1,160873.87,0
15609078,Cust9078,633,France,Male,31,7,0.0,1,1,0,14216.07,0
15609079,Cust9079,474,France,Male,39,6,141630.29,2,0,0,196317.91,0
15609080,Cust9080,424,France,Female,31,4,32295.64,3,1,0,191941.38,1
15609081,Cust9081,712,France,Male,18,1,0.0,2,1,0,54813.88,0
15609082,Cust9082,763,France,Female,39,8,21129.33,1,0,0,170059.22,0
15609083,Cust9083,463,France,Male,31,5,104659.83,1,1,0,82686.99,1
15609084,Cust9084,625,France,Female,45,8,0.0,1,0,0,146391.1,0
15609085,Cust9085,648,France,Male,27,2,140730.9,1,1,1,61010.5,0
15609086,Cust9086,622,France,Female,61,1,103617.25,3,0,1,188949.99,0
15609087,Cust9087,518,Spain,Male,43,4,0.0,1,1,1,180410.01,0
15609088,Cust9088,778,Germany,Male,40,2,0.0,1,1,1,165238.7,1
15609089,Cust9089,520,France,Male,44,5,1144.05,2,1,1,22067.85,0
15609090,Cust9090,463,Germany,Female,20,5,0.0,2,1,0,24023.34,0
15609091,Cust9091,518,Germany,Male,33,1,162036.59,3,0,1,110847.95,0
15609092,Cust9092,696,France,Male,56,5,0.0,4,0,1,177225.61,0
15609093,Cust9093,624,France,Female,35,4,77637.65,1,1,1,52556.6,0
15609094,Cust9094,576,France,Male,37,5,0.0,3,1,1,35603.9,0
15609095,Cust9095,701,Germany,Male,33,8,24605.47,3,1,0,97602.98,1
15609096,Cust9096,682,France,Male,53,5,82585.31,2,0,1,187487.34,0
15609097,Cust9097,428,France,Male,36,3,0.0,3,1,0,189570.84,0
15609098,Cust9098,700,Germany,Male,25,9,3814.37,2,1,1,186960.17,0
15609099,Cust9099,763,Spain,Male,64,8,143516.3,1,1,0,107242.78,0
15609100,Cust9100,638,France,Male,24,10,172072.48,2,0,0,188191.25,0
15609101,Cust9101,627,Germany,Male,37,2,0.0,1,1,1,196524.72,0
15609102,Cust9102,832,France,Female,30,6,121205.26,3,1,1,182970.31,0
15609103,Cust9103,582,Germany,Female,31,8,77790.93,2,1,1,93633.73,0
15609104,Cust9104,634,Germany,Male,27,9,0.0,1,1,1,58360.86,0
15609105,Cust9105,682,Germany,Male,33,2,110226.4,2,1,1,153097.09,1
15609106,Cust9106,655,France,Female,48,2,0.0,1,1,0,60641.7,0
15609107,Cust9107,624,France,Male,19,10,0.0,1,1,0,77763.43,0
15609108,Cust9108,659,Spain,Female,51,6,95785.7,2,1,1,112502.01,1
15609109,Cust9109,801,France,Male,49,1,76302.33,1,1,1,173895.45,0
15609110,Cust9110,728,Spain,Male,43,2,161674.81,2,1,1,101739.1,0
15609111,Cust9111,643,France,Male,39,10,75436.97,3,1,1,25849.19,0
15609112,Cust9112,567,France,Female,41,9,88796.89,1,1,1,120597.74,0
15609113,Cust9113,580,France,Male,52,2,16320.94,2,0,1,25673.6,0
15609114,Cust9114,741,France,Male,21,6,106892.67,1,1,1,55864.86,0
15609115,Cust9115,497,Spain,Male,45,7,0.0,2,0,0,31969.95,0
15609116,Cust9116,850,France,Female,31,4,0.0,1,0,1,120569.97,0
15609117,Cust9117,647,Germany,Male,46,3,0.0,1,1,1,57523.81,1
15609118,Cust9118,518,Germany,Female,32,7,100897.05,2,1,0,127325.34,0
15609119,Cust9119,667,Spain,Male,45,0,71686.47,1,1,0,136104.13,0
15609120,Cust9120,573,Germany,Male,23,2,0.0,2,1,0,100880.46,0
15609121,Cust9121,610,Spain,Male,21,0,0.0,1,1,1,11367.03,0
